time,abs_mean_error,abs_std_error
3.870000000000000107e+00,8.261352777481079102e-03,5.041461810469627380e-02
3.879999999999999893e+00,8.511513471603393555e-03,5.057954415678977966e-02
3.890000000000000124e+00,8.639663457870483398e-03,5.046633258461952209e-02
3.899999999999999911e+00,8.826106786727905273e-03,5.032501742243766785e-02
3.910000000000000142e+00,8.880317211151123047e-03,5.042552202939987183e-02
3.919999999999999929e+00,8.923441171646118164e-03,5.040072649717330933e-02
3.930000000000000160e+00,8.634030818939208984e-03,5.039636045694351196e-02
3.939999999999999947e+00,8.580803871154785156e-03,5.043713748455047607e-02
3.950000000000000178e+00,8.394390344619750977e-03,5.038217455148696899e-02
3.959999999999999964e+00,8.306115865707397461e-03,5.056111142039299011e-02
3.970000000000000195e+00,8.393228054046630859e-03,5.063579604029655457e-02
3.979999999999999982e+00,8.458316326141357422e-03,5.068005993962287903e-02
3.990000000000000213e+00,8.535027503967285156e-03,5.071068555116653442e-02
4.000000000000000000e+00,8.577793836593627930e-03,5.072212964296340942e-02
4.009999999999999787e+00,8.619070053100585938e-03,5.057425424456596375e-02
4.020000000000000462e+00,8.575767278671264648e-03,5.068772658705711365e-02
4.030000000000000249e+00,8.660674095153808594e-03,5.073315277695655823e-02
4.040000000000000036e+00,8.428096771240234375e-03,5.085454136133193970e-02
4.049999999999999822e+00,8.500486612319946289e-03,5.066765472292900085e-02
4.060000000000000497e+00,8.605957031250000000e-03,5.072703957557678223e-02
4.070000000000000284e+00,8.692115545272827148e-03,5.059088766574859619e-02
4.080000000000000071e+00,8.810162544250488281e-03,5.069257318973541260e-02
4.089999999999999858e+00,8.897721767425537109e-03,5.069942027330398560e-02
4.099999999999999645e+00,8.906066417694091797e-03,5.079199001193046570e-02
4.110000000000000320e+00,8.854538202285766602e-03,5.084371566772460938e-02
4.120000000000000107e+00,8.860975503921508789e-03,5.068524554371833801e-02
4.129999999999999893e+00,8.893489837646484375e-03,5.068944394588470459e-02
4.139999999999999680e+00,8.839875459671020508e-03,5.077386647462844849e-02
4.150000000000000355e+00,8.951842784881591797e-03,5.071153119206428528e-02
4.160000000000000142e+00,9.014904499053955078e-03,5.076805129647254944e-02
4.169999999999999929e+00,8.984923362731933594e-03,5.071109905838966370e-02
4.179999999999999716e+00,9.091079235076904297e-03,5.060834437608718872e-02
4.190000000000000391e+00,9.001851081848144531e-03,5.047478899359703064e-02
4.200000000000000178e+00,9.034454822540283203e-03,5.043450370430946350e-02
4.209999999999999964e+00,9.206026792526245117e-03,5.044441670179367065e-02
4.219999999999999751e+00,9.180933237075805664e-03,5.047436803579330444e-02
4.230000000000000426e+00,9.083926677703857422e-03,5.053986981511116028e-02
4.240000000000000213e+00,9.149104356765747070e-03,5.047735944390296936e-02
4.250000000000000000e+00,9.160131216049194336e-03,5.048998817801475525e-02
4.259999999999999787e+00,9.273678064346313477e-03,5.062720924615859985e-02
4.270000000000000462e+00,9.245097637176513672e-03,5.055804178118705750e-02
4.280000000000000249e+00,9.458452463150024414e-03,5.060375481843948364e-02
4.290000000000000036e+00,9.377986192703247070e-03,5.055803060531616211e-02
4.299999999999999822e+00,9.059339761734008789e-03,5.048215761780738831e-02
4.310000000000000497e+00,9.142667055130004883e-03,5.065589398145675659e-02
4.320000000000000284e+00,9.168922901153564453e-03,5.070465058088302612e-02
4.330000000000000071e+00,9.301990270614624023e-03,5.058801546692848206e-02
4.339999999999999858e+00,9.044021368026733398e-03,5.072905868291854858e-02
4.350000000000000533e+00,9.026795625686645508e-03,5.082196742296218872e-02
4.360000000000000320e+00,9.119153022766113281e-03,5.095723271369934082e-02
4.370000000000000107e+00,8.972257375717163086e-03,5.093776434659957886e-02
4.379999999999999893e+00,8.855968713760375977e-03,5.093055218458175659e-02
4.389999999999999680e+00,8.886247873306274414e-03,5.081653967499732971e-02
4.400000000000000355e+00,8.667260408401489258e-03,5.080386251211166382e-02
4.410000000000000142e+00,8.526951074600219727e-03,5.085117742419242859e-02
4.419999999999999929e+00,8.496493101119995117e-03,5.076998844742774963e-02
4.429999999999999716e+00,8.444279432296752930e-03,5.073000490665435791e-02
4.440000000000000391e+00,8.474677801132202148e-03,5.067332088947296143e-02
4.450000000000000178e+00,8.404582738876342773e-03,5.070754140615463257e-02
4.459999999999999964e+00,8.414626121520996094e-03,5.074714869260787964e-02
4.469999999999999751e+00,8.368045091629028320e-03,5.067263171076774597e-02
4.480000000000000426e+00,8.449107408523559570e-03,5.052728578448295593e-02
4.490000000000000213e+00,8.463770151138305664e-03,5.046853795647621155e-02
4.500000000000000000e+00,8.448183536529541016e-03,5.046510323882102966e-02
4.509999999999999787e+00,8.446544408798217773e-03,5.071492493152618408e-02
4.520000000000000462e+00,8.540451526641845703e-03,5.094574391841888428e-02
4.530000000000000249e+00,8.435934782028198242e-03,5.092235654592514038e-02
4.540000000000000036e+00,8.326262235641479492e-03,5.090880766510963440e-02
4.549999999999999822e+00,8.550494909286499023e-03,5.078032612800598145e-02
4.560000000000000497e+00,8.524030447006225586e-03,5.080001056194305420e-02
4.570000000000000284e+00,8.492678403854370117e-03,5.074357241392135620e-02
4.580000000000000071e+00,8.660316467285156250e-03,5.085721239447593689e-02
4.589999999999999858e+00,8.735001087188720703e-03,5.090935155749320984e-02
4.600000000000000533e+00,8.671700954437255859e-03,5.108563601970672607e-02
4.610000000000000320e+00,8.706599473953247070e-03,5.104771628975868225e-02
4.620000000000000107e+00,8.755177259445190430e-03,5.104153230786323547e-02
4.629999999999999893e+00,8.912742137908935547e-03,5.117285624146461487e-02
4.639999999999999680e+00,8.983641862869262695e-03,5.106431990861892700e-02
4.650000000000000355e+00,8.884847164154052734e-03,5.102143436670303345e-02
4.660000000000000142e+00,8.985608816146850586e-03,5.093694850802421570e-02
4.669999999999999929e+00,9.184896945953369141e-03,5.091340094804763794e-02
4.679999999999999716e+00,9.327143430709838867e-03,5.107026174664497375e-02
4.690000000000000391e+00,9.242326021194458008e-03,5.090771988034248352e-02
4.700000000000000178e+00,9.253770112991333008e-03,5.090926215052604675e-02
4.709999999999999964e+00,9.313225746154785156e-03,5.084891989827156067e-02
4.719999999999999751e+00,9.341180324554443359e-03,5.098073557019233704e-02
4.730000000000000426e+00,9.385943412780761719e-03,5.084669217467308044e-02
4.740000000000000213e+00,9.201437234878540039e-03,5.075741931796073914e-02
4.750000000000000000e+00,9.058803319931030273e-03,5.091522634029388428e-02
4.759999999999999787e+00,8.890032768249511719e-03,5.072913318872451782e-02
4.770000000000000462e+00,8.935034275054931641e-03,5.072557181119918823e-02
4.780000000000000249e+00,8.859723806381225586e-03,5.063424631953239441e-02
4.790000000000000036e+00,8.932352066040039062e-03,5.066075176000595093e-02
4.799999999999999822e+00,9.146660566329956055e-03,5.045812949538230896e-02
4.810000000000000497e+00,9.377241134643554688e-03,5.049728974699974060e-02
4.820000000000000284e+00,9.436726570129394531e-03,5.051544681191444397e-02
4.830000000000000071e+00,9.459912776947021484e-03,5.067797750234603882e-02
4.839999999999999858e+00,9.531408548355102539e-03,5.067094042897224426e-02
4.850000000000000533e+00,9.585946798324584961e-03,5.057833716273307800e-02
4.860000000000000320e+00,9.529799222946166992e-03,5.063028261065483093e-02
4.870000000000000107e+00,9.123057126998901367e-03,5.052907392382621765e-02
4.879999999999999893e+00,9.136378765106201172e-03,5.063571035861968994e-02
4.889999999999999680e+00,9.114593267440795898e-03,5.064135044813156128e-02
4.900000000000000355e+00,9.143292903900146484e-03,5.072434246540069580e-02
4.910000000000000142e+00,9.140729904174804688e-03,5.059718713164329529e-02
4.919999999999999929e+00,9.114950895309448242e-03,5.069002136588096619e-02
4.929999999999999716e+00,8.899867534637451172e-03,5.058477818965911865e-02
4.940000000000000391e+00,8.785337209701538086e-03,5.067258700728416443e-02
4.950000000000000178e+00,8.793324232101440430e-03,5.052438005805015564e-02
4.959999999999999964e+00,8.842527866363525391e-03,5.052732303738594055e-02
4.969999999999999751e+00,8.732885122299194336e-03,5.044990777969360352e-02
4.980000000000000426e+00,8.650720119476318359e-03,5.044426769018173218e-02
4.990000000000000213e+00,8.554160594940185547e-03,5.044550448656082153e-02
5.000000000000000000e+00,8.596301078796386719e-03,5.047176778316497803e-02
