time,abs_mean_error,abs_std_error
3.870000000000000107e+00,5.087733268737792969e-03,3.880310803651809692e-03
3.879999999999999893e+00,5.176126956939697266e-03,3.911022096872329712e-03
3.890000000000000124e+00,5.214631557464599609e-03,4.007637500762939453e-03
3.899999999999999911e+00,5.250066518783569336e-03,4.199601709842681885e-03
3.910000000000000142e+00,5.253851413726806641e-03,4.147056490182876587e-03
3.919999999999999929e+00,5.187392234802246094e-03,4.198491573333740234e-03
3.930000000000000160e+00,5.217909812927246094e-03,4.117686301469802856e-03
3.939999999999999947e+00,5.023241043090820312e-03,4.187073558568954468e-03
3.950000000000000178e+00,4.902154207229614258e-03,4.235133528709411621e-03
3.959999999999999964e+00,4.846096038818359375e-03,4.143197089433670044e-03
3.970000000000000195e+00,4.799485206604003906e-03,4.048060625791549683e-03
3.979999999999999982e+00,4.720330238342285156e-03,4.059843719005584717e-03
3.990000000000000213e+00,4.598677158355712891e-03,4.061475396156311035e-03
4.000000000000000000e+00,4.773676395416259766e-03,4.026837646961212158e-03
4.009999999999999787e+00,4.811912775039672852e-03,4.118453711271286011e-03
4.020000000000000462e+00,4.754543304443359375e-03,4.043385386466979980e-03
4.030000000000000249e+00,4.850596189498901367e-03,4.225801676511764526e-03
4.040000000000000036e+00,5.017459392547607422e-03,4.274550825357437134e-03
4.049999999999999822e+00,5.007326602935791016e-03,4.191011190414428711e-03
4.060000000000000497e+00,5.085527896881103516e-03,4.100356251001358032e-03
4.070000000000000284e+00,4.992306232452392578e-03,3.991063684225082397e-03
4.080000000000000071e+00,5.038201808929443359e-03,4.057358950376510620e-03
4.089999999999999858e+00,4.964143037796020508e-03,3.963582217693328857e-03
4.099999999999999645e+00,4.888683557510375977e-03,4.081308841705322266e-03
4.110000000000000320e+00,4.851520061492919922e-03,3.899756819009780884e-03
4.120000000000000107e+00,4.687607288360595703e-03,3.906875848770141602e-03
4.129999999999999893e+00,4.765003919601440430e-03,4.005599766969680786e-03
4.139999999999999680e+00,4.768580198287963867e-03,3.826968371868133545e-03
4.150000000000000355e+00,4.774272441864013672e-03,3.900323063135147095e-03
4.160000000000000142e+00,4.788547754287719727e-03,3.777567297220230103e-03
4.169999999999999929e+00,4.685401916503906250e-03,3.750998526811599731e-03
4.179999999999999716e+00,4.653394222259521484e-03,3.734033554792404175e-03
4.190000000000000391e+00,4.642963409423828125e-03,3.688439726829528809e-03
4.200000000000000178e+00,4.712104797363281250e-03,3.828942775726318359e-03
4.209999999999999964e+00,4.755616188049316406e-03,3.768801689147949219e-03
4.219999999999999751e+00,4.846394062042236328e-03,3.829099237918853760e-03
4.230000000000000426e+00,4.984587430953979492e-03,3.807373344898223877e-03
4.240000000000000213e+00,4.851073026657104492e-03,3.678556531667709351e-03
4.250000000000000000e+00,4.858046770095825195e-03,3.636520355939865112e-03
4.259999999999999787e+00,4.967540502548217773e-03,3.584969788789749146e-03
4.270000000000000462e+00,5.015492439270019531e-03,3.541570156812667847e-03
4.280000000000000249e+00,5.070447921752929688e-03,3.456991165876388550e-03
4.290000000000000036e+00,4.993408918380737305e-03,3.276791423559188843e-03
4.299999999999999822e+00,4.940181970596313477e-03,3.340609371662139893e-03
4.310000000000000497e+00,4.984915256500244141e-03,3.367796540260314941e-03
4.320000000000000284e+00,4.892408847808837891e-03,3.554441034793853760e-03
4.330000000000000071e+00,4.789292812347412109e-03,3.532607108354568481e-03
4.339999999999999858e+00,4.717618227005004883e-03,3.426190465688705444e-03
4.350000000000000533e+00,4.715353250503540039e-03,3.396805375814437866e-03
4.360000000000000320e+00,4.548013210296630859e-03,3.462549299001693726e-03
4.370000000000000107e+00,4.523873329162597656e-03,3.372184932231903076e-03
4.379999999999999893e+00,4.623532295227050781e-03,3.501038998365402222e-03
4.389999999999999680e+00,4.576861858367919922e-03,3.356005996465682983e-03
4.400000000000000355e+00,4.563391208648681641e-03,3.379259258508682251e-03
4.410000000000000142e+00,4.602193832397460938e-03,3.413263708353042603e-03
4.419999999999999929e+00,4.519820213317871094e-03,3.304813057184219360e-03
4.429999999999999716e+00,4.444837570190429688e-03,3.430228680372238159e-03
4.440000000000000391e+00,4.486441612243652344e-03,3.621932119131088257e-03
4.450000000000000178e+00,4.552274942398071289e-03,3.686152398586273193e-03
4.459999999999999964e+00,4.453957080841064453e-03,3.955651074647903442e-03
4.469999999999999751e+00,4.458844661712646484e-03,3.819711506366729736e-03
4.480000000000000426e+00,4.725694656372070312e-03,3.865119069814682007e-03
4.490000000000000213e+00,4.687279462814331055e-03,3.717657178640365601e-03
4.500000000000000000e+00,4.645109176635742188e-03,3.642015159130096436e-03
4.509999999999999787e+00,4.633665084838867188e-03,3.707144409418106079e-03
4.520000000000000462e+00,4.643261432647705078e-03,3.764919936656951904e-03
4.530000000000000249e+00,4.528164863586425781e-03,3.673978149890899658e-03
4.540000000000000036e+00,4.520952701568603516e-03,3.647502511739730835e-03
4.549999999999999822e+00,4.571139812469482422e-03,3.798808902502059937e-03
4.560000000000000497e+00,4.732787609100341797e-03,3.891527652740478516e-03
4.570000000000000284e+00,4.663258790969848633e-03,3.836616873741149902e-03
4.580000000000000071e+00,4.666864871978759766e-03,4.077941179275512695e-03
4.589999999999999858e+00,4.671245813369750977e-03,4.223681986331939697e-03
4.600000000000000533e+00,4.659324884414672852e-03,4.290312528610229492e-03
4.610000000000000320e+00,4.467010498046875000e-03,4.194155335426330566e-03
4.620000000000000107e+00,4.417002201080322266e-03,4.192113876342773438e-03
4.629999999999999893e+00,4.552721977233886719e-03,4.158094525337219238e-03
4.639999999999999680e+00,4.624187946319580078e-03,4.239235073328018188e-03
4.650000000000000355e+00,4.508286714553833008e-03,4.183921962976455688e-03
4.660000000000000142e+00,4.360139369964599609e-03,4.108861088752746582e-03
4.669999999999999929e+00,4.380583763122558594e-03,4.104167222976684570e-03
4.679999999999999716e+00,4.294842481613159180e-03,4.139669239521026611e-03
4.690000000000000391e+00,4.299700260162353516e-03,4.060856997966766357e-03
4.700000000000000178e+00,4.372626543045043945e-03,4.149381071329116821e-03
4.709999999999999964e+00,4.304021596908569336e-03,3.951530903577804565e-03
4.719999999999999751e+00,4.351258277893066406e-03,4.069842398166656494e-03
4.730000000000000426e+00,4.381716251373291016e-03,4.039265215396881104e-03
4.740000000000000213e+00,4.292249679565429688e-03,3.990512341260910034e-03
4.750000000000000000e+00,4.269778728485107422e-03,4.115499556064605713e-03
4.759999999999999787e+00,4.280716180801391602e-03,4.108235239982604980e-03
4.770000000000000462e+00,4.207730293273925781e-03,3.997478634119033813e-03
4.780000000000000249e+00,4.391729831695556641e-03,4.178076982498168945e-03
4.790000000000000036e+00,4.414230585098266602e-03,4.089113324880599976e-03
4.799999999999999822e+00,4.429817199707031250e-03,4.038061946630477905e-03
4.810000000000000497e+00,4.341572523117065430e-03,3.995355218648910522e-03
4.820000000000000284e+00,4.411429166793823242e-03,3.917619585990905762e-03
4.830000000000000071e+00,4.274517297744750977e-03,3.872409462928771973e-03
4.839999999999999858e+00,4.208326339721679688e-03,3.802690654993057251e-03
4.850000000000000533e+00,4.296660423278808594e-03,3.694474697113037109e-03
4.860000000000000320e+00,4.255682229995727539e-03,3.733661025762557983e-03
4.870000000000000107e+00,4.030495882034301758e-03,3.761012107133865356e-03
4.879999999999999893e+00,4.163324832916259766e-03,3.818776458501815796e-03
4.889999999999999680e+00,4.200130701065063477e-03,3.870941698551177979e-03
4.900000000000000355e+00,4.276692867279052734e-03,3.882411867380142212e-03
4.910000000000000142e+00,4.269391298294067383e-03,3.781177103519439697e-03
4.919999999999999929e+00,4.221022129058837891e-03,3.694843500852584839e-03
4.929999999999999716e+00,4.173487424850463867e-03,3.662597388029098511e-03
4.940000000000000391e+00,4.081577062606811523e-03,3.591105341911315918e-03
4.950000000000000178e+00,3.930151462554931641e-03,3.670588135719299316e-03
4.959999999999999964e+00,4.094481468200683594e-03,3.573294728994369507e-03
4.969999999999999751e+00,4.085600376129150391e-03,3.691099584102630615e-03
4.980000000000000426e+00,4.059314727783203125e-03,3.626771271228790283e-03
4.990000000000000213e+00,4.096746444702148438e-03,3.673452883958816528e-03
5.000000000000000000e+00,4.197716712951660156e-03,3.658279776573181152e-03
